TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,AccountDestinoID,Currency,TransactionStatus,Motivo
TX001976,AC00260,79.21,24-Nov-2023 05:52 PM,Debit,Colorado Springs,D000014,165.143.173.165,M055,Branch,AC00356,USD,completed,OK
TX001977,AC00006,173.13,10-05-2023,Credit,Atlanta,D000485,5.50.152.168,M044,Online,AC00632,USD,Failed,Cuenta destino no existe
TX001978,AC00294,335.7,30-Jan-2023 05:47 PM,Debit,El Paso,D000180,184.57.159.204,M012,ATM,AC00370,USD,declined,Fondos insuficientes
TX001979,AC00327,1225.5,2023-11-27 16:02:08,Credit,Las Vegas,D000507,156.187.182.236,M066,Online,AC00698,USD,FAILED,Cuenta destino no existe
TX001980,AC00013,422.81,2023-11-20 16:07:20,Debit,Los Angeles,D000050,77.92.193.22,M036,Branch,AC00216,USD,COMPLETED,OK
TX001981,AC00386,135.43,2023/10/06,Debit,San Jose,D000626,120.170.93.69,M031,ATM,AC00454,USD,Success,OK
TX001982,AC00256,584.88,2023/12/19,Debit,Philadelphia,D000202,91.204.200.167,M042,ATM,AC00453,USD,Failed,Fondos insuficientes
TX001983,AC00439,308.94,2023-04-03 16:35:29,Debit,Los Angeles,D000650,49.20.211.229,M092,Online,AC00280,USD,Success,OK
TX001984,AC00088,295.93,2023-02-20 17:26:39,Debit,Boston,D000414,145.179.219.57,M021,Branch,AC00426,USD,COMPLETED,OK
TX001985,AC00303,1512.99,08/08/2023 17:15,Debit,Philadelphia,D000032,195.164.171.146,M071,Online,AC00444,USD,Success,OK
TX001986,AC00245,77.44,2023-06-26 16:28:59,Debit,Washington,D000218,195.164.171.146,M011,Branch,AC00390,USD,FAILED,Fondos insuficientes
TX001987,AC00188,92.5,2023-09-25 16:22:10,Credit,Seattle,D000520,113.137.153.101,M080,Online,AC00084,USD,COMPLETED,OK
TX001988,AC00225,97.74,2023-09-04 16:46:29,Credit,Los Angeles,D000211,218.238.171.184,M046,Online,AC00411,USD,Success,OK
TX001989,AC00278,291.68,2023-08-07 18:07:57,Debit,Columbus,D000021,72.128.135.172,M058,ATM,AC00151,USD,completed,OK
TX001990,AC00311,56.96,2023-06-26 17:38:30,Debit,Albuquerque,D000379,70.130.169.235,M011,ATM,AC00634,USD,FAILED,Cuenta destino no existe
TX001991,AC00206,436.8,2023-07-03 16:15:11,Debit,Seattle,D000619,19.228.76.177,M082,Online,AC00038,USD,Completed,OK
TX001992,AC00329,259.49,2023-06-09 16:31:56,Debit,,D000433,162.151.179.167,M045,Online,AC00456,USD,completed,OK
TX001993,AC00338,726.26,2023/02/13,Debit,Omaha,D000386,69.160.14.157,M035,Online,AC00376,USD,Completed,OK
TX001994,AC00409,568.68,04-25-2023,Debit,Houston,D000283,189.248.139.91,M075,ATM,AC00484,USD,Completed,OK
TX001995,AC00114,77.57,2023/12/13,Debit,Atlanta,D000441,136.104.90.223,M091,Online,AC00048,USD,Declined,Fondos insuficientes
TX001996,AC00460,999.28,22/05/2023 17:45,Debit,Boston,D000032,125.89.163.224,M050,Online,AC00315,USD,Success,OK
TX001997,AC00373,14.16,01-09-2023,Credit,Oklahoma City,D000665,12.240.113.200,M076,Branch,AC00361,USD,Success,OK
TX001998,AC00021,1142.83,14-Jul-2023 05:44 PM,Credit,Omaha,D000493,219.98.242.240,M028,Branch,AC00983,USD,declined,Cuenta destino no existe
TX001999,AC00235,61.33,20-Sep-2023 06:18 PM,Debit,Raleigh,D000201,167.95.191.52,M018,ATM,AC00312,USD,COMPLETED,OK
TX002000,AC00261,27.64,2023-06-09 17:14:26,Debit,New York,D000044,208.142.57.37,M065,Online,AC00081,USD,Completed,OK
TX002001,AC00456,3.85,17/04/2023 16:27,Debit,San Jose,D000058,72.192.101.196,M025,ATM,AC00670,USD,Failed,Cuenta destino no existe
TX002002,AC00332,431.22,2023-04-21 16:25:49,Credit,Austin,D000301,111.226.226.202,M051,Branch,AC00098,USD,completed,OK
TX002003,AC00245,178.55,15/12/2023 16:16,Debit,  HOUSTON  ,D000630,16.250.113.156,M076,Branch,AC00285,USD,Success,OK
TX002004,AC00388,248.76,2023-05-24 16:12:18,Debit,  DENVER  ,D000334,80.75.92.66,M091,ATM,AC00374,USD,Success,OK
TX002005,AC00008,76.16,2023-11-21 16:45:29,Debit,San Francisco,D000539,100.128.70.210,M060,ATM,AC00340,USD,completed,OK
TX002006,AC00066,347.25,2023/01/30,Debit,Indianapolis,D000646,33.28.138.82,,ATM,AC00123,USD,Completed,OK
TX002007,AC00227,28.04,15/02/2023 16:37,Debit,Los Angeles,D000101,114.223.129.47,M008,ATM,AC00202,USD,Success,OK
TX002008,AC00352,325.98,2023-07-20 16:58:39,Debit,Washington,D000232,141.241.241.128,M086,ATM,AC00432,USD,Success,OK
TX002009,AC00481,249.56,2023-11-20 16:05:05,Debit,New York,D000617,49.10.93.200,M083,Branch,AC00028,USD,Success,OK
TX002010,AC00341,17.43,2023-02-23 16:21:38,Debit,Albuquerque,D000574,155.19.119.0,,ATM,AC00219,USD,COMPLETED,OK
TX002011,AC00065,198.01,2023/04/24,Credit,Austin,D000145,83.80.89.29,M005,Branch,AC00423,USD,Completed,OK
TX002012,AC00248,585.58,2023-09-04 16:13:40,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,AC00309,USD,COMPLETED,OK
TX002013,AC00177,434.67,2023-12-05 18:33:02,Credit,Virginia Beach,D000107,13.149.61.4,M024,Online,AC00050,USD,completed,OK
TX002014,AC00139,510.7,07/06/2023 16:35,Credit,Nashville,D000167,156.96.135.18,M040,Online,AC00588,USD,Declined,Cuenta destino no existe
TX002015,AC00252,331.98,2023-08-28 16:40:01,Debit,Denver,D000302,60.153.124.80,M047,ATM,AC00042,USD,Declined,Fondos insuficientes
TX002016,AC00286,199.54,10/10/2023 17:24,Debit,Portland,D000631,16.250.113.156,M070,Online,AC00060,USD,completed,OK
TX002017,AC00001,212.97,2023/11/14,Debit,Atlanta,D000492,45.241.13.208,M003,Online,AC00205,USD,Success,OK
TX002018,AC00453,270.56,2023-02-17 16:57:32,Debit,Philadelphia,D000203,57.166.147.242,M038,Online,AC00460,USD,COMPLETED,OK
TX002019,AC00291,306.37,2023-06-27 18:26:08,Debit,Colorado Springs,D000484,21.122.39.207,M015,ATM,AC00047,USD,completed,OK
TX002020,AC00113,643.02,2023-10-02 17:47:19,Credit,Detroit,D000534,34.125.226.63,M065,ATM,AC00200,USD,Completed,OK
TX002021,AC00390,98.48,2023-02-16 17:14:41,Debit,Miami,D000440,202.194.199.70,,Branch,AC00455,USD,completed,OK
TX002022,AC00345,889.01,2023-08-29 17:55:07,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,AC00096,USD,COMPLETED,OK
TX002023,AC00011,537.86,2023-09-19 16:44:21,Debit,Kansas City,D000159,144.228.168.6,M001,Online,AC00136,USD,COMPLETED,OK
TX002024,AC00106,241.18,2023-05-30 18:29:15,Debit,Mesa,D000616,12.240.113.200,M025,ATM,AC00136,USD,Failed,Fondos insuficientes
TX002025,AC00087,130.54,2023-04-05 17:20:36,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,AC00139,USD,COMPLETED,OK
TX002026,AC00441,800.29,2023-12-04 16:25:27,Credit,San Diego,D000400,115.196.150.105,M033,Branch,AC00078,USD,Failed,Fondos insuficientes
TX002027,AC00069,8.81,2023-05-22 16:57:30,Debit,Dallas,D000462,35.67.21.23,M046,Online,AC00343,USD,completed,OK
TX002028,AC00020,28.52,2023-06-02 16:54:12,Debit,Detroit,D000700,40.10.25.102,M021,ATM,AC00344,USD,Success,OK
TX002029,AC00172,431.31,2023-05-01 16:18:16,Credit,Atlanta,D000363,223.189.165.37,M021,,AC00279,USD,COMPLETED,OK
TX002030,AC00237,885.33,2023-08-22 18:41:50,Credit,,D000413,40.226.196.34,M025,ATM,AC00389,USD,completed,OK
TX002031,AC00186,199.23,04-Sep-2023 04:04 PM,Debit,Tucson,D000183,24.148.92.177,M052,ATM,AC00285,USD,Completed,OK
TX002032,AC00165,42.26,26/10/2023 16:19,Debit,Raleigh,D000214,59.132.247.252,M080,ATM,AC00699,USD,declined,Cuenta destino no existe
TX002033,AC00438,166.06,14/07/2023 16:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,AC00215,USD,Completed,OK
TX002034,AC00435,357.72,07/08/2023 17:29,Debit,Miami,D000334,3.70.1.133,M082,ATM,AC00352,USD,completed,OK
TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Dallas,D000482,49.20.211.229,M100,Online,AC00244,USD,Completed,OK
TX002036,AC00446,72.82,11-10-2023,Debit,Houston,D000453,25.188.196.47,M063,Online,AC00121,USD,Completed,OK
TX002037,AC00427,162.36,2023-11-22 16:10:32,Debit,Tucson,D000315,125.89.163.224,M069,Online,AC00041,USD,COMPLETED,OK
TX002038,AC00230,584.82,2023-10-17 16:11:26,Credit,Nashville,D000594,201.114.165.141,M057,Online,AC00439,USD,completed,OK
TX002039,AC00172,38.15,06/10/2023 16:37,Credit,,D000682,110.235.207.187,M065,Online,AC00259,USD,completed,OK
TX002040,AC00103,477.54,2023-08-21 17:20:05,Credit,San Francisco,D000386,29.168.185.63,M063,ATM,AC00266,USD,Completed,OK
TX002041,AC00467,639.57,2023-12-18 16:25:18,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,AC00347,USD,completed,OK
TX002042,AC00094,58.23,2023-07-26 17:25:23,Debit,Phoenix,D000504,200.22.195.243,M068,Online,AC00076,USD,Completed,OK
TX002043,AC00231,776.21,2023-02-22 17:15:20,Credit,,D000656,213.15.9.253,M036,Online,AC00389,USD,completed,OK
TX002044,AC00032,248.76,2023-03-20 18:51:53,Debit,Portland,D000390,149.46.124.220,,Branch,AC00487,USD,Completed,OK
TX002045,AC00241,188.61,2024-01-01 17:16:23,Debit,Boston,D000451,107.248.120.12,M083,Online,AC00499,USD,Completed,OK
TX002046,AC00263,675.37,29/12/2023 16:45,Credit,Jacksonville,D000508,10.223.224.50,M001,Online,AC00099,USD,Success,OK
TX002047,AC00012,94.82,2023-03-21 16:36:30,Credit,Columbus,D000123,175.230.206.232,M011,Branch,AC00218,USD,COMPLETED,OK
TX002048,AC00009,425.18,2023-02-20 16:16:39,Credit,,D000270,27.93.195.98,M057,Online,AC00351,USD,completed,OK
TX002049,AC00041,50.28,02-Feb-2023 04:20 PM,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,AC00423,USD,Success,OK
TX002050,AC00317,864.72,2023-08-25 16:35:39,Credit,Detroit,D000622,161.71.2.223,M018,Branch,AC00429,USD,Success,OK
TX002051,AC00475,70.68,22/11/2023 17:01,Debit,El Paso,D000138,13.88.251.53,M016,Online,AC00164,USD,COMPLETED,OK
TX002052,AC00181,261.77,2023-01-12 18:07:21,Debit,Chicago,D000026,82.75.200.117,M004,,AC00470,,Completed,OK
TX002053,AC00120,183.22,2023-10-05 18:40:15,Debit,Milwaukee,D000290,64.15.0.66,M099,ATM,AC00045,USD,COMPLETED,OK
TX002054,AC00331,58.32,2023/07/31,Credit,Louisville,D000135,87.50.72.69,M011,Branch,AC00204,USD,Failed,Fondos insuficientes
TX002055,AC00500,156.86,2023-01-30 16:37:53,Debit,  CHARLOTTE  ,D000168,11.167.243.171,M099,ATM,AC00439,USD,COMPLETED,OK
TX002056,AC00292,120.67,12-25-2023,Debit,Colorado Springs,D000119,214.247.164.80,M040,ATM,AC00235,USD,Completed,OK
TX002057,AC00436,308.62,2023-10-06 18:59:06,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,AC00007,USD,completed,OK
TX002058,AC00476,506.81,2023-12-20 16:17:24,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,AC00320,USD,COMPLETED,OK
TX002059,AC00391,328.39,09-Nov-2023 04:47 PM,Debit,New York,D000396,110.150.1.201,M013,ATM,AC00402,USD,Success,OK
TX002060,AC00267,796.3,2023-03-22 16:03:01,Debit,Austin,D000225,93.160.83.196,M062,Branch,AC00213,USD,COMPLETED,OK
TX002061,AC00034,72.47,2023-10-17 18:02:43,Debit,  BOSTON  ,D000066,89.18.54.235,M083,Online,AC00292,USD,COMPLETED,OK
TX002062,AC00425,279.6,2023-05-31 16:28:06,Debit,Fort Worth,D000452,182.84.41.229,M097,ATM,AC00389,USD,Success,OK
TX002063,AC00048,304.2,2023-06-08 16:06:13,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,AC00053,USD,Success,OK
TX002064,AC00110,351.38,06-26-2023,Debit,New York,D000254,47.82.77.181,M026,Branch,AC00290,USD,Success,OK
TX002065,AC00427,86.07,2023-11-20 18:40:45,Debit,,D000355,192.163.114.167,M078,Branch,AC00403,,COMPLETED,OK
TX002066,AC00483,604.5,2023-08-08 18:39:24,Debit,Portland,D000501,31.127.129.152,M073,ATM,AC00275,USD,Declined,Fondos insuficientes
TX002067,AC00310,258.7,,Debit,Charlotte,D000285,161.71.2.223,M035,ATM,AC00451,USD,Success,OK
TX002068,AC00179,994.63,06-21-2023,Debit,Austin,D000345,147.119.62.178,M030,Online,AC00198,USD,Success,OK
TX002069,AC00363,11.46,2023-01-31 17:14:32,Credit,Austin,D000232,179.43.245.131,M027,Branch,AC00293,USD,declined,Fondos insuficientes
TX002070,AC00080,63.76,2023-06-27 17:44:24,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,AC00020,USD,Completed,OK
TX002071,AC00158,446.83,2023-06-26 18:51:31,Credit,Miami,D000378,77.92.193.22,M051,Branch,AC00208,,Success,OK
TX002072,AC00033,63.54,22/05/2023 18:23,Debit,Dallas,D000195,51.250.122.123,M045,ATM,AC00313,USD,Success,OK
TX002073,AC00492,81.11,16/10/2023 18:07,Debit,Charlotte,D000402,51.250.46.149,M044,Online,AC00206,USD,Success,OK
TX002074,AC00228,441.26,27-Feb-2023 04:07 PM,Credit,Tucson,D000490,92.180.81.50,M074,Branch,AC00956,USD,FAILED,Cuenta destino no existe
TX002075,AC00058,170.96,28-Dec-2023 04:46 PM,Debit,Washington,D000644,96.24.89.146,M083,Branch,AC00355,USD,Declined,Fondos insuficientes
TX002076,AC00427,48.51,2023-01-09 17:22:18,Debit,,D000443,81.67.222.238,M009,Branch,AC00382,USD,Success,OK
TX002077,AC00236,325.03,01-11-2023,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,AC00138,USD,Declined,Fondos insuficientes
TX002078,AC00144,125.83,05-29-2023,Debit,Los Angeles,D000608,113.137.153.101,M001,ATM,AC00011,USD,completed,OK
TX002079,AC00256,506.83,04-24-2023,Debit,Indianapolis,D000410,116.43.88.219,M064,Branch,AC00408,USD,Success,OK
TX002080,AC00054,738.94,2023-10-09 18:54:21,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,AC00145,USD,completed,OK
TX002081,AC00492,,05-30-2023,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,AC00440,USD,completed,OK
TX002082,AC00498,225.1,12-11-2023,Debit,Boston,D000047,217.82.46.37,M082,ATM,AC00051,USD,COMPLETED,OK
TX002083,AC00005,359.51,30-Nov-2023 06:08 PM,Debit,Charlotte,D000144,32.169.88.41,M010,Online,AC00118,USD,Completed,OK
TX002084,AC00204,720.46,2023-12-07 16:10:40,Debit,Tucson,D000280,19.20.13.234,M068,,AC00500,,Success,OK
TX002085,AC00428,1116.57,23-Feb-2023 04:54 PM,Debit,Tucson,D000204,135.73.131.111,M005,ATM,AC00397,USD,COMPLETED,OK
TX002086,AC00019,291.46,2023-02-08 16:29:56,Debit,Miami,D000665,149.84.108.18,M046,ATM,AC00139,USD,Completed,OK
TX002087,AC00029,1192.95,12-04-2023,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,AC00311,USD,completed,OK
TX002088,AC00449,98.24,10/04/2023 17:58,Debit,Mesa,D000005,193.190.29.63,M031,Online,AC00097,USD,Completed,OK
TX002089,AC00213,100.48,2023-02-17 16:53:25,Credit,Milwaukee,D000139,136.172.149.77,M100,Branch,AC00469,USD,Completed,OK
TX002090,AC00076,45.9,2023/07/04,Debit,Columbus,D000565,221.169.49.152,,Branch,AC00381,USD,Completed,OK
TX002091,AC00442,258.21,27/11/2023 17:19,Debit,,D000530,68.254.244.208,M014,Online,AC00265,USD,completed,OK
TX002092,AC00228,1079.11,2023-05-05 16:42:25,Debit,Las Vegas,D000203,209.214.250.164,,Online,AC00422,USD,Completed,OK
TX002093,AC00081,287.51,05-22-2023,Debit,El Paso,D000698,189.20.224.220,M016,Online,AC00906,USD,FAILED,Cuenta destino no existe
TX002094,AC00072,501.3,22-May-2023 06:27 PM,Credit,,D000428,197.187.216.106,M020,Online,AC00161,USD,COMPLETED,OK
TX002095,AC00261,26.1,17/02/2023 16:21,Debit,Mesa,D000353,77.92.193.22,M001,ATM,AC00207,USD,Success,OK
TX002096,AC00082,436.77,2023-09-28 16:14:49,Debit,Jacksonville,D000281,48.31.196.24,M075,ATM,AC00437,USD,COMPLETED,OK
TX002097,AC00334,292.38,2023-05-15 16:49:14,Debit,Baltimore,D000687,3.11.254.2,M001,ATM,AC00292,USD,COMPLETED,OK
TX002098,AC00251,1026.46,2023-06-21 16:40:17,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,AC00599,USD,completed,OK
TX002099,AC00481,25.29,07-27-2023,Debit,Miami,D000111,41.82.55.163,M005,Online,AC00103,USD,COMPLETED,OK
TX002100,AC00239,123.35,2023-08-11 17:00:56,Credit,Baltimore,D000170,172.111.76.65,M070,Online,AC00128,USD,Completed,OK
TX002101,AC00394,139.52,2023-09-22 18:02:42,Debit,Portland,D000504,216.79.134.201,M025,Branch,,USD,Failed,Cuenta destino no existe
TX002102,AC00374,51.2,13/03/2023 18:45,Debit,Tucson,D000105,21.97.154.92,M066,Online,AC00361,USD,Success,OK
TX002103,AC00054,122.85,2023-11-29 17:38:53,Credit,Seattle,D000392,210.98.198.143,M069,Online,AC00190,USD,Declined,Fondos insuficientes
TX002104,AC00281,161.38,2023-11-09 16:06:17,Credit,Colorado Springs,D000690,71.93.189.160,M019,Online,AC00259,USD,COMPLETED,OK
TX002105,AC00140,2.51,04-17-2023,Debit,Baltimore,D000539,46.150.175.171,M099,Online,AC00474,USD,COMPLETED,OK
TX002106,AC00058,22.62,10-May-2023 04:35 PM,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,AC00016,USD,Failed,Fondos insuficientes
TX002107,AC00066,126.83,2023-02-20 16:40:25,Debit,  AUSTIN  ,D000593,21.122.39.207,M007,Branch,AC00252,USD,Success,OK
TX002108,AC00190,46.6,2023-08-30 17:54:55,Debit,Detroit,D000029,147.227.81.224,M060,Online,AC00091,,COMPLETED,OK
TX002109,AC00452,243.8,2023-01-03 16:42:41,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,AC00243,USD,completed,OK
TX002110,AC00099,,2023-08-28 17:22:16,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,AC00181,USD,Completed,OK
TX002111,AC00126,175.05,2023-01-02 17:05:16,Debit,San Francisco,D000299,24.129.74.189,M068,Online,AC00430,USD,declined,Fondos insuficientes
TX002112,AC00021,762.74,02/05/2023 17:24,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,AC00385,USD,FAILED,Fondos insuficientes
TX002113,AC00353,34.03,22/05/2023 17:09,Debit,Los Angeles,D000133,141.241.241.128,M016,Branch,AC00047,USD,declined,Fondos insuficientes
TX002114,AC00482,,2023-03-14 17:10:00,Debit,Raleigh,D000669,190.92.63.219,M048,Branch,AC00198,,completed,OK
TX002115,AC00427,926.53,2023/11/24,Debit,Milwaukee,D000294,147.125.143.41,M064,ATM,AC00938,USD,declined,Cuenta destino no existe
TX002116,AC00430,101.51,2023-03-23 16:17:51,Credit,Tucson,D000055,28.149.72.129,M042,Online,AC00496,USD,Completed,OK
TX002117,AC00043,309.42,18-Oct-2023 04:51 PM,Debit,Fresno,D000395,214.32.109.197,M089,Branch,AC00115,USD,Success,OK
TX002118,AC00186,257.6,18-Dec-2023 04:30 PM,Credit,Fort Worth,D000576,40.244.94.218,M004,Online,AC00348,USD,completed,OK
TX002119,AC00248,746.78,2023/11/27,Credit,Mesa,D000243,112.66.191.48,M001,Branch,AC00335,USD,Success,OK
TX002120,AC00069,82.01,2023-12-25 17:27:57,Credit,Sacramento,D000447,210.98.198.143,M097,Branch,AC00011,USD,Success,OK
TX002121,AC00002,476.99,2023-01-10 16:00:32,Debit,San Diego,D000594,113.137.153.101,M022,Online,AC00497,USD,declined,Fondos insuficientes
TX002122,AC00090,320.11,31-Aug-2023 04:26 PM,Debit,El Paso,D000614,85.240.254.83,M025,Branch,AC00005,USD,Success,OK
TX002123,AC00210,333.39,2023-09-11 16:36:59,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,AC00068,USD,COMPLETED,OK
TX002124,AC00014,10.3,2023-12-07 16:59:06,Debit,Fresno,D000494,150.231.20.169,M022,ATM,AC00309,USD,Success,OK
TX002125,AC00039,737.46,03/01/2023 16:28,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,AC00116,USD,completed,OK
TX002126,AC00021,416.55,2023-05-05 17:31:53,Debit,Oklahoma City,D000430,188.205.152.176,M038,Online,AC00414,USD,Completed,OK
TX002127,AC00242,84.91,2023/10/16,Debit,Raleigh,D000667,141.201.46.191,M034,Online,AC00366,USD,Completed,OK
TX002128,AC00413,98.95,12-29-2023,Debit,Mesa,D000432,112.196.12.19,M084,Branch,AC00330,USD,COMPLETED,OK
TX002129,AC00082,18.14,2023-02-17 18:46:59,Credit,Milwaukee,D000579,99.205.173.118,M097,ATM,AC00460,USD,Success,OK
TX002130,AC00304,1154.79,2023/08/02,Debit,Columbus,D000585,97.4.209.133,M006,ATM,AC00179,USD,completed,OK
TX002131,AC00098,215.13,2023-01-05 16:02:42,Debit,Charlotte,D000606,161.168.126.136,M016,Online,AC00113,USD,Completed,OK
TX002132,AC00372,218.57,2023-10-16 16:30:38,Credit,Memphis,D000095,110.64.1.201,M004,Branch,AC00347,USD,FAILED,Fondos insuficientes
TX002133,AC00274,341.88,14/06/2023 16:34,Debit,Austin,D000321,3.11.254.2,M053,ATM,AC00321,USD,Success,OK
TX002134,AC00080,691.92,2023-07-10 16:37:18,Debit,Boston,D000187,163.58.140.206,M010,Online,AC00053,USD,Completed,OK
TX002135,AC00064,50.43,2023-07-10 16:06:28,Debit,San Jose,D000043,161.195.172.148,M057,Branch,AC00840,USD,declined,Cuenta destino no existe
TX002136,AC00241,440.43,21/09/2023 17:41,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,AC00431,USD,COMPLETED,OK
TX002137,AC00055,299.03,2023-01-19 17:27:01,Debit,Columbus,D000383,193.221.15.59,M018,Branch,AC00333,USD,declined,Fondos insuficientes
TX002138,AC00215,1.98,2023/12/25,Debit,Seattle,D000690,45.241.13.208,M074,ATM,AC00145,USD,completed,OK
TX002139,AC00037,173.45,25/12/2023 16:25,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,AC00057,USD,COMPLETED,OK
TX002140,AC00325,438.76,2023-02-13 16:48:50,Debit,San Antonio,D000074,182.84.41.229,,Branch,AC00173,USD,declined,Fondos insuficientes
TX002141,AC00394,519.62,2023-11-23 17:42:11,Credit,Washington,D000046,51.250.46.149,,Online,AC00328,USD,completed,OK
TX002142,AC00164,738.68,2023-03-07 16:36:08,Debit,Chicago,D000369,197.23.128.119,M096,Online,AC00142,USD,Success,OK
TX002143,AC00096,151.14,2023-06-01 16:18:49,Debit,Memphis,D000142,143.212.47.226,M004,Online,AC00366,USD,completed,OK
TX002144,AC00402,75.77,07/08/2023 17:48,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,AC00334,USD,COMPLETED,OK
TX002145,AC00077,444.52,04/04/2023 16:11,Debit,Louisville,D000540,214.67.148.245,M026,Online,AC00078,USD,Success,OK
TX002146,AC00116,5.29,08-Mar-2023 06:51 PM,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,AC00125,USD,Completed,OK
TX002147,AC00145,97.63,2023/05/15,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,AC00414,USD,Success,OK
TX002148,AC00457,256.95,2023-05-04 16:37:21,Debit,San Diego,D000672,49.172.82.247,M047,Branch,AC00415,USD,Success,OK
TX002149,AC00021,734.86,,Credit,Boston,D000198,134.140.85.231,M075,Branch,AC00340,USD,Completed,OK
TX002150,AC00110,1250.94,28/02/2023 17:45,Debit,Columbus,D000282,35.67.21.23,M054,ATM,AC00072,USD,Completed,OK
TX002151,AC00284,84.28,2023/06/12,Debit,,D000413,66.23.166.248,M087,Branch,AC00337,USD,Success,OK
TX002152,AC00012,927.45,2023-08-07 18:52:42,Debit,Austin,D000210,176.96.83.253,M027,ATM,AC00153,USD,Completed,OK
TX002153,AC00065,202.49,2023-12-28 16:30:32,Credit,Virginia Beach,D000171,93.52.44.101,M050,ATM,AC00216,USD,declined,Fondos insuficientes
TX002154,AC00439,154.99,08-28-2023,Debit,Mesa,D000582,82.51.236.134,M025,Branch,AC00378,USD,Success,OK
TX002155,AC00157,481.53,2023-09-12 17:21:48,Debit,Atlanta,D000142,221.169.49.152,M087,Branch,AC00863,USD,declined,Cuenta destino no existe
TX002156,AC00013,172.92,2023-08-28 16:56:05,Debit,Miami,D000519,214.67.148.245,M052,Online,AC00419,USD,completed,OK
TX002157,AC00355,275.59,2023/10/10,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,AC00373,USD,Declined,Fondos insuficientes
TX002158,AC00155,207.2,01-Jan-2024 04:12 PM,Debit,Columbus,D000604,214.247.164.80,M028,Online,AC00353,USD,completed,OK
TX002159,AC00105,136.82,2023-08-25 18:24:06,Debit,Chicago,D000541,49.31.186.82,M091,Branch,AC00403,USD,completed,OK
TX002160,AC00216,624.0,2023-02-16 17:34:34,Debit,  HOUSTON  ,D000207,113.137.153.101,M097,Branch,AC00483,USD,COMPLETED,OK
TX002161,AC00297,179.38,10-Aug-2023 06:31 PM,Debit,Chicago,D000499,112.56.160.202,M074,Online,AC00260,USD,COMPLETED,OK
TX002162,AC00139,10.15,23/02/2023 16:51,Debit,Austin,D000531,55.139.104.163,M004,ATM,AC00088,USD,completed,OK
TX002163,AC00205,26.3,12-Dec-2023 04:57 PM,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,AC00450,USD,completed,OK
TX002164,AC00148,319.5,2023/06/09,Credit,Virginia Beach,D000513,54.252.249.33,M081,Branch,AC00152,USD,COMPLETED,OK
TX002165,AC00064,182.42,22-Mar-2023 04:59 PM,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,AC00067,,COMPLETED,OK
TX002166,AC00344,716.62,2023-04-10 16:04:28,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,AC00373,USD,Success,OK
TX002167,AC00448,222.96,2023-03-23 17:26:31,Credit,Fresno,D000328,203.245.215.62,M073,ATM,AC00391,USD,declined,Fondos insuficientes
TX002168,AC00446,,2023-01-23 16:50:55,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,AC00486,USD,Success,OK
TX002169,AC00460,431.08,2023-07-17 18:24:15,Debit,Albuquerque,D000339,145.179.219.57,M013,Branch,AC00172,USD,Failed,Fondos insuficientes
TX002170,AC00020,592.24,2023-10-16 16:49:07,Debit,Tucson,D000201,159.37.30.154,M034,ATM,AC00115,USD,COMPLETED,OK
TX002171,AC00202,200.19,2023-07-18 18:11:40,Credit,,D000398,177.172.184.163,M030,Branch,AC00383,,Completed,OK
TX002172,AC00458,297.5,2023-03-27 17:16:41,Credit,Kansas City,D000320,211.42.9.0,M071,Branch,AC00216,,completed,OK
TX002173,AC00139,345.86,20/11/2023 16:41,Debit,,D000448,96.162.11.85,M069,ATM,AC00171,USD,declined,Fondos insuficientes
