transaccion_id,cuenta_origen_id,cuenta_destino_id,monto_centavos,moneda,creado_en,estado,motivo
TX000933,AC00200,AC00296,7651,USD,2023-04-03T00:00:00-05:00,COMPLETADA,OK
TX000934,AC00254,AC00074,3246,USD,2023-03-10T00:00:00-05:00,COMPLETADA,OK
TX000935,AC00456,AC00001,102275,USD,2023-01-19T16:45:16-05:00,COMPLETADA,OK
TX000936,AC00320,AC00124,2064,USD,2023-04-20T16:01:05-05:00,COMPLETADA,OK
TX000937,AC00446,AC00096,66211,USD,2023-02-02T00:00:00-05:00,COMPLETADA,OK
TX000938,AC00292,AC00044,28877,USD,2023-11-13T00:00:00-05:00,COMPLETADA,OK
TX000939,AC00111,AC00186,3505,USD,2023-09-27T18:52:36-05:00,RECHAZADA,Fondos insuficientes
TX000941,AC00429,AC00403,2538,USD,2023-10-23T00:00:00-05:00,COMPLETADA,OK
TX000942,AC00182,AC00285,61766,USD,2023-01-30T16:34:16-05:00,COMPLETADA,OK
TX000944,AC00005,AC00327,37792,USD,2023-02-22T17:29:00-05:00,COMPLETADA,OK
TX000945,AC00459,AC00192,1104,USD,2023-02-13T18:17:00-05:00,COMPLETADA,OK
TX000946,AC00432,AC00009,27546,USD,2023-07-24T17:09:05-05:00,COMPLETADA,OK
TX000947,AC00317,AC00035,17976,USD,2023-07-12T00:00:00-05:00,COMPLETADA,OK
TX000948,AC00377,AC00376,3234,USD,2023-06-21T16:52:25-05:00,COMPLETADA,OK
TX000949,AC00130,AC00054,27392,USD,2023-07-04T17:50:02-05:00,COMPLETADA,OK
TX000950,AC00236,AC00378,37545,USD,2023-12-05T17:57:00-05:00,COMPLETADA,OK
TX000951,AC00243,AC00069,38898,USD,2023-08-21T17:10:00-05:00,COMPLETADA,OK
TX000953,AC00295,AC00331,14885,USD,2023-11-29T16:46:49-05:00,COMPLETADA,OK
TX000955,AC00395,AC00357,39166,USD,2023-07-10T17:29:39-05:00,RECHAZADA,Fondos insuficientes
TX000956,AC00225,AC00094,18599,USD,2023-04-24T16:49:48-05:00,COMPLETADA,OK
TX000957,AC00355,AC00033,32248,USD,2023-03-13T16:10:41-05:00,COMPLETADA,OK
TX000958,AC00217,AC00485,2027,USD,2023-12-04T16:27:40-05:00,COMPLETADA,OK
TX000959,AC00282,AC00151,28061,USD,2023-11-27T00:00:00-05:00,COMPLETADA,OK
TX000960,AC00477,AC00406,19902,USD,2023-05-29T16:31:00-05:00,COMPLETADA,OK
TX000962,AC00174,AC00159,35359,USD,2023-08-11T17:57:00-05:00,COMPLETADA,OK
TX000963,AC00124,AC00419,5586,USD,2023-01-23T00:00:00-05:00,COMPLETADA,OK
TX000964,AC00247,AC00130,1077,USD,2023-03-08T16:58:31-05:00,COMPLETADA,OK
TX000966,AC00114,AC00184,47707,USD,2023-11-27T16:30:37-05:00,RECHAZADA,Fondos insuficientes
TX000967,AC00170,AC00025,910,USD,2023-03-02T16:09:00-05:00,COMPLETADA,OK
TX000969,AC00487,AC00410,27828,USD,2023-10-02T16:20:00-05:00,COMPLETADA,OK
TX000970,AC00280,AC00457,38810,USD,2023-08-21T18:06:59-05:00,COMPLETADA,OK
TX000971,AC00017,AC00227,21539,USD,2023-06-21T16:23:53-05:00,COMPLETADA,OK
TX000972,AC00496,AC00198,19437,USD,2023-04-26T17:55:00-05:00,COMPLETADA,OK
TX000973,AC00304,AC00096,3770,USD,2023-06-29T16:04:17-05:00,RECHAZADA,Fondos insuficientes
TX000974,AC00475,AC00255,1959,USD,2023-06-16T18:47:00-05:00,COMPLETADA,OK
TX000975,AC00111,AC00410,8135,USD,2023-01-23T17:39:08-05:00,COMPLETADA,OK
TX000976,AC00316,AC00412,31454,USD,2023-09-29T16:34:03-05:00,COMPLETADA,OK
TX000977,AC00007,AC00219,46664,USD,2023-09-04T16:57:31-05:00,RECHAZADA,Fondos insuficientes
TX000978,AC00033,AC00310,39701,USD,2023-08-07T17:45:00-05:00,COMPLETADA,OK
TX000979,AC00453,AC00093,47248,USD,2023-02-27T17:06:36-05:00,COMPLETADA,OK
TX000980,AC00147,AC00166,6715,USD,2023-11-20T17:17:05-05:00,COMPLETADA,OK
TX000981,AC00401,AC00168,10267,USD,2023-05-10T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX000982,AC00336,AC00157,46009,USD,2023-03-06T00:00:00-05:00,COMPLETADA,OK
TX000983,AC00281,AC00369,45349,USD,2023-01-02T16:06:29-05:00,RECHAZADA,Fondos insuficientes
TX000984,AC00082,AC00355,26717,USD,2023-08-24T16:56:36-05:00,COMPLETADA,OK
TX000985,AC00247,AC00229,11126,USD,2023-08-18T17:07:18-05:00,COMPLETADA,OK
TX000987,AC00176,AC00316,21328,USD,2023-12-25T18:29:05-05:00,COMPLETADA,OK
TX000988,AC00159,AC00141,18788,USD,2023-08-10T16:39:44-05:00,COMPLETADA,OK
TX000989,AC00035,AC00407,47188,USD,2023-10-30T18:44:22-05:00,COMPLETADA,OK
TX000990,AC00463,AC00039,8379,USD,2023-10-12T16:37:49-05:00,COMPLETADA,OK
TX000991,AC00339,AC00208,21214,USD,2023-08-14T17:28:37-05:00,COMPLETADA,OK
TX000992,AC00239,AC00412,9916,USD,2023-02-28T17:55:00-05:00,COMPLETADA,OK
TX000993,AC00090,AC00082,83933,USD,2023-05-02T16:03:00-05:00,COMPLETADA,OK
TX000994,AC00144,AC00074,2991,USD,2023-07-31T16:26:33-05:00,COMPLETADA,OK
TX000995,AC00488,AC00348,424,USD,2023-04-17T00:00:00-05:00,COMPLETADA,OK
TX000996,AC00039,AC00018,5029,USD,2023-09-18T00:00:00-05:00,COMPLETADA,OK
TX000997,AC00475,AC00121,13585,USD,2023-08-03T17:25:57-05:00,COMPLETADA,OK
TX000998,AC00368,AC00188,36853,USD,2023-04-03T16:09:09-05:00,COMPLETADA,OK
TX000999,AC00339,AC00488,1795,USD,2023-06-05T17:22:19-05:00,COMPLETADA,OK
TX001000,AC00297,AC00311,12780,USD,2023-03-02T16:05:52-05:00,COMPLETADA,OK
TX001001,AC00345,AC00231,1673,USD,2023-02-22T00:00:00-05:00,COMPLETADA,OK
TX001002,AC00458,AC00191,31712,USD,2023-12-11T16:03:50-05:00,RECHAZADA,Fondos insuficientes
TX001003,AC00062,AC00040,47663,USD,2023-07-25T17:17:00-05:00,COMPLETADA,OK
TX001004,AC00070,AC00273,15658,USD,2023-09-18T00:00:00-05:00,COMPLETADA,OK
TX001005,AC00183,AC00161,5512,USD,2023-09-18T00:00:00-05:00,COMPLETADA,OK
TX001006,AC00190,AC00128,1574,USD,2023-01-09T00:00:00-05:00,COMPLETADA,OK
TX001007,AC00255,AC00014,35368,USD,2023-11-06T16:32:58-05:00,COMPLETADA,OK
TX001008,AC00311,AC00256,29715,USD,2023-10-12T00:00:00-05:00,COMPLETADA,OK
TX001009,AC00075,AC00469,64785,USD,2023-12-04T16:31:42-05:00,COMPLETADA,OK
TX001010,AC00013,AC00136,7504,USD,2023-07-27T00:00:00-05:00,COMPLETADA,OK
TX001011,AC00247,AC00362,27392,USD,2023-05-08T17:54:00-05:00,COMPLETADA,OK
TX001012,AC00329,AC00314,21580,USD,2023-05-18T16:03:58-05:00,COMPLETADA,OK
TX001013,AC00257,AC00471,96377,USD,2023-07-11T00:00:00-05:00,COMPLETADA,OK
TX001014,AC00414,AC00103,42060,USD,2023-04-17T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX001015,AC00011,AC00438,68836,USD,2023-06-30T16:31:49-05:00,COMPLETADA,OK
TX001016,AC00416,AC00089,28518,USD,2023-03-08T16:39:14-05:00,RECHAZADA,Fondos insuficientes
TX001017,AC00174,AC00229,21355,USD,2023-03-30T00:00:00-05:00,COMPLETADA,OK
TX001018,AC00218,AC00416,46311,USD,2023-09-26T16:50:05-05:00,COMPLETADA,OK
TX001019,AC00323,AC00434,15003,USD,2023-07-10T16:17:00-05:00,COMPLETADA,OK
TX001021,AC00337,AC00034,30956,USD,2023-06-05T00:00:00-05:00,COMPLETADA,OK
TX001022,AC00083,AC00150,37708,USD,2023-02-15T17:33:23-05:00,COMPLETADA,OK
TX001023,AC00246,AC00437,7725,USD,2023-12-22T17:49:57-05:00,COMPLETADA,OK
TX001024,AC00194,AC00365,14692,USD,2023-09-08T16:28:00-05:00,COMPLETADA,OK
TX001025,AC00361,AC00327,12660,USD,2023-05-26T16:00:45-05:00,COMPLETADA,OK
TX001028,AC00394,AC00407,45115,USD,2023-02-27T16:47:50-05:00,COMPLETADA,OK
TX001029,AC00002,AC00406,51647,USD,2023-12-21T17:00:50-05:00,COMPLETADA,OK
TX001030,AC00337,AC00185,88004,USD,2023-10-30T18:58:42-05:00,COMPLETADA,OK
TX001031,AC00184,AC00190,35369,USD,2023-08-22T16:49:26-05:00,COMPLETADA,OK
TX001032,AC00258,AC00284,6669,USD,2023-11-01T00:00:00-05:00,COMPLETADA,OK
TX001033,AC00164,AC00454,9575,USD,2023-07-12T16:54:00-05:00,COMPLETADA,OK
TX001034,AC00032,AC00160,4391,USD,2023-08-17T18:31:00-05:00,COMPLETADA,OK
TX001036,AC00485,AC00270,61766,USD,2023-02-16T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX001037,AC00067,AC00211,88857,USD,2023-06-13T16:24:43-05:00,COMPLETADA,OK
TX001038,AC00005,AC00039,10748,USD,2023-12-04T18:01:53-05:00,COMPLETADA,OK
TX001039,AC00291,AC00163,3657,USD,2023-08-07T16:49:00-05:00,COMPLETADA,OK
TX001040,AC00284,AC00231,57562,USD,2023-06-12T18:30:51-05:00,COMPLETADA,OK
TX001041,AC00024,AC00266,8489,USD,2023-05-22T17:27:00-05:00,COMPLETADA,OK
TX001042,AC00310,AC00451,83230,USD,2023-07-12T16:55:00-05:00,COMPLETADA,OK
TX001043,AC00246,AC00284,18065,USD,2023-12-04T17:54:00-05:00,COMPLETADA,OK
TX001044,AC00463,AC00094,776,USD,2023-03-27T17:16:00-05:00,COMPLETADA,OK
TX001045,AC00318,AC00067,10930,USD,2023-08-02T16:52:15-05:00,COMPLETADA,OK
TX001046,AC00474,AC00467,23008,USD,2023-05-01T00:00:00-05:00,COMPLETADA,OK
TX001047,AC00192,AC00427,36192,USD,2023-02-20T16:08:00-05:00,COMPLETADA,OK
TX001048,AC00100,AC00079,7129,USD,2023-02-02T17:02:05-05:00,COMPLETADA,OK
TX001049,AC00407,AC00083,12245,USD,2023-01-16T00:00:00-05:00,COMPLETADA,OK
TX001050,AC00276,AC00365,64253,USD,2023-08-14T16:36:43-05:00,RECHAZADA,Fondos insuficientes
TX001051,AC00420,AC00487,6286,USD,2023-05-08T00:00:00-05:00,COMPLETADA,OK
TX001052,AC00228,AC00460,17521,USD,2023-12-21T18:44:00-05:00,COMPLETADA,OK
TX001054,AC00052,AC00327,1146,USD,2023-10-09T00:00:00-05:00,COMPLETADA,OK
TX001055,AC00151,AC00141,38207,USD,2023-06-05T17:48:07-05:00,COMPLETADA,OK
TX001056,AC00317,AC00156,1348,USD,2023-09-20T17:49:53-05:00,COMPLETADA,OK
TX001057,AC00348,AC00048,6532,USD,2023-11-02T00:00:00-05:00,COMPLETADA,OK
TX001058,AC00191,AC00087,8307,USD,2023-01-06T16:13:53-05:00,COMPLETADA,OK
TX001059,AC00120,AC00299,73010,USD,2023-07-25T00:00:00-05:00,COMPLETADA,OK
TX001060,AC00487,AC00338,8531,USD,2023-12-11T16:06:04-05:00,COMPLETADA,OK
TX001061,AC00173,AC00463,72661,USD,2023-11-03T16:31:00-05:00,COMPLETADA,OK
TX001062,AC00089,AC00433,13040,USD,2023-04-03T00:00:00-05:00,COMPLETADA,OK
TX001063,AC00456,AC00022,6810,USD,2023-01-02T16:00:00-05:00,COMPLETADA,OK
TX001064,AC00025,AC00015,6526,USD,2023-12-08T17:05:00-05:00,COMPLETADA,OK
TX001065,AC00158,AC00487,19162,USD,2023-07-28T17:19:48-05:00,COMPLETADA,OK
TX001066,AC00041,AC00297,21288,USD,2023-05-19T18:44:23-05:00,COMPLETADA,OK
TX001067,AC00458,AC00108,8838,USD,2023-01-17T16:10:33-05:00,COMPLETADA,OK
TX001068,AC00248,AC00214,4877,USD,2023-06-15T17:49:07-05:00,COMPLETADA,OK
TX001069,AC00356,AC00016,28910,USD,2023-07-11T16:08:00-05:00,COMPLETADA,OK
TX001070,AC00065,AC00323,39009,USD,2023-10-09T16:52:40-05:00,COMPLETADA,OK
TX001071,AC00249,AC00330,4829,USD,2023-09-25T17:58:54-05:00,RECHAZADA,Fondos insuficientes
TX001072,AC00497,AC00248,33383,USD,2023-07-31T17:46:00-05:00,COMPLETADA,OK
TX001073,AC00045,AC00415,107429,USD,2023-01-05T16:43:14-05:00,COMPLETADA,OK
TX001074,AC00442,AC00153,10027,USD,2023-07-10T17:25:41-05:00,COMPLETADA,OK
TX001075,AC00248,AC00354,4454,USD,2023-10-16T16:23:00-05:00,RECHAZADA,Fondos insuficientes
TX001077,AC00345,AC00238,8217,USD,2023-12-18T18:25:05-05:00,COMPLETADA,OK
TX001078,AC00331,AC00311,104545,USD,2023-10-30T16:45:47-05:00,RECHAZADA,Fondos insuficientes
TX001079,AC00332,AC00443,44742,USD,2023-12-18T16:32:56-05:00,COMPLETADA,OK
TX001080,AC00448,AC00376,59026,USD,2023-06-19T16:20:40-05:00,RECHAZADA,Fondos insuficientes
TX001081,AC00102,AC00178,19273,USD,2023-10-16T16:51:25-05:00,COMPLETADA,OK
TX001082,AC00200,AC00067,14601,USD,2023-04-25T16:28:00-05:00,COMPLETADA,OK
TX001083,AC00200,AC00265,13605,USD,2023-01-23T16:19:00-05:00,RECHAZADA,Fondos insuficientes
TX001084,AC00086,AC00165,1157,USD,2023-12-20T16:17:16-05:00,COMPLETADA,OK
TX001085,AC00139,AC00063,10234,USD,2023-05-18T16:19:00-05:00,COMPLETADA,OK
TX001086,AC00154,AC00127,782,USD,2023-01-09T17:56:30-05:00,COMPLETADA,OK
TX001087,AC00403,AC00026,7943,USD,2023-07-24T17:30:24-05:00,COMPLETADA,OK
TX001088,AC00330,AC00197,38697,USD,2023-01-31T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX001089,AC00362,AC00215,5122,USD,2023-06-29T16:11:08-05:00,COMPLETADA,OK
TX001090,AC00423,AC00445,25605,USD,2023-06-07T16:26:52-05:00,COMPLETADA,OK
TX001091,AC00286,AC00418,779,USD,2023-06-16T17:33:15-05:00,COMPLETADA,OK
TX001092,AC00332,AC00296,23371,USD,2023-10-03T17:06:00-05:00,COMPLETADA,OK
TX001093,AC00080,AC00099,17637,USD,2023-01-16T16:38:00-05:00,RECHAZADA,Fondos insuficientes
TX001094,AC00150,AC00257,12263,USD,2023-04-20T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX001095,AC00441,AC00240,8641,USD,2023-03-27T17:54:30-05:00,COMPLETADA,OK
TX001096,AC00196,AC00158,2157,USD,2023-10-26T16:11:13-05:00,COMPLETADA,OK
TX001097,AC00444,AC00047,8267,USD,2023-08-25T16:40:17-05:00,COMPLETADA,OK
TX001098,AC00295,AC00259,45135,USD,2023-09-05T18:45:00-05:00,COMPLETADA,OK
TX001099,AC00157,AC00124,29942,USD,2023-12-04T17:25:00-05:00,RECHAZADA,Fondos insuficientes
TX001100,AC00456,AC00181,54347,USD,2023-08-14T17:18:07-05:00,COMPLETADA,OK
TX001102,AC00462,AC00452,4748,USD,2023-02-20T16:47:23-05:00,COMPLETADA,OK
TX001103,AC00310,AC00346,6492,USD,2023-05-19T00:00:00-05:00,COMPLETADA,OK
TX001104,AC00189,AC00276,35072,USD,2023-08-02T00:00:00-05:00,COMPLETADA,OK
TX001106,AC00057,AC00453,2254,USD,2023-08-29T16:19:00-05:00,COMPLETADA,OK
TX001107,AC00360,AC00188,76714,USD,2023-08-29T16:24:23-05:00,RECHAZADA,Fondos insuficientes
TX001108,AC00209,AC00188,16747,USD,2023-12-01T17:45:19-05:00,COMPLETADA,OK
TX001110,AC00061,AC00101,39108,USD,2023-04-28T17:12:06-05:00,COMPLETADA,OK
TX001111,AC00345,AC00148,39077,USD,2023-10-30T16:02:32-05:00,COMPLETADA,OK
TX001112,AC00254,AC00260,50816,USD,2023-03-28T00:00:00-05:00,COMPLETADA,OK
TX001113,AC00271,AC00283,3676,USD,2023-04-10T16:51:43-05:00,COMPLETADA,OK
TX001114,AC00451,AC00320,33233,USD,2023-06-20T17:05:00-05:00,COMPLETADA,OK
TX001115,AC00061,AC00062,36209,USD,2023-02-27T00:00:00-05:00,COMPLETADA,OK
TX001116,AC00245,AC00050,4258,USD,2023-02-06T16:32:53-05:00,COMPLETADA,OK
TX001117,AC00105,AC00408,12235,USD,2023-04-12T17:50:15-05:00,COMPLETADA,OK
TX001118,AC00122,AC00287,24866,USD,2023-02-03T17:46:00-05:00,COMPLETADA,OK
TX001119,AC00202,AC00388,46125,USD,2023-08-28T17:32:47-05:00,COMPLETADA,OK
TX001120,AC00423,AC00309,6177,USD,2023-09-28T17:06:00-05:00,COMPLETADA,OK
TX001121,AC00362,AC00257,26892,USD,2023-08-14T00:00:00-05:00,COMPLETADA,OK
TX001123,AC00204,AC00171,21902,USD,2024-01-01T16:30:58-05:00,RECHAZADA,Fondos insuficientes
TX001124,AC00369,AC00266,12514,USD,2023-08-28T17:19:18-05:00,COMPLETADA,OK
TX001125,AC00365,AC00311,4760,USD,2023-02-23T18:42:51-05:00,COMPLETADA,OK
TX001126,AC00063,AC00073,59282,USD,2023-09-14T17:25:00-05:00,COMPLETADA,OK
TX001127,AC00455,AC00314,37250,USD,2023-10-16T00:00:00-05:00,COMPLETADA,OK
TX001128,AC00415,AC00202,472,USD,2023-04-17T00:00:00-05:00,COMPLETADA,OK
TX001129,AC00279,AC00380,14493,USD,2023-05-16T16:32:00-05:00,RECHAZADA,Fondos insuficientes
TX001130,AC00262,AC00305,31656,USD,2023-08-29T18:30:00-05:00,COMPLETADA,OK
TX001131,AC00306,AC00426,918,USD,2023-07-06T00:00:00-05:00,COMPLETADA,OK
TX001132,AC00164,AC00252,42125,USD,2023-01-05T16:13:59-05:00,COMPLETADA,OK
TX001133,AC00236,AC00154,18571,USD,2023-08-07T00:00:00-05:00,COMPLETADA,OK
TX001134,AC00095,AC00009,143202,USD,2023-09-08T17:50:09-05:00,RECHAZADA,Fondos insuficientes
TX001135,AC00016,AC00346,2627,USD,2023-03-17T16:22:52-05:00,COMPLETADA,OK
TX001136,AC00386,AC00214,29703,USD,2023-09-08T17:08:30-05:00,COMPLETADA,OK
TX001137,AC00032,AC00409,34167,USD,2023-03-06T16:45:24-05:00,COMPLETADA,OK
TX001138,AC00152,AC00448,9952,USD,2023-04-10T17:49:04-05:00,COMPLETADA,OK
TX001139,AC00020,AC00014,88110,USD,2023-11-13T16:46:06-05:00,COMPLETADA,OK
TX001140,AC00360,AC00136,13969,USD,2023-06-15T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX001141,AC00286,AC00402,4272,USD,2023-08-17T16:55:00-05:00,COMPLETADA,OK
TX001142,AC00241,AC00298,11272,USD,2023-03-27T16:34:00-05:00,COMPLETADA,OK
TX001143,AC00331,AC00371,56888,USD,2023-02-10T00:00:00-05:00,COMPLETADA,OK
TX001145,AC00040,AC00324,19980,USD,2023-07-24T16:18:00-05:00,COMPLETADA,OK
TX001146,AC00143,AC00398,18908,USD,2023-03-13T16:13:13-05:00,RECHAZADA,Fondos insuficientes
TX001147,AC00068,AC00077,95890,USD,2023-07-04T00:00:00-05:00,COMPLETADA,OK
TX001148,AC00052,AC00126,40959,USD,2023-03-20T16:08:11-05:00,RECHAZADA,Fondos insuficientes
TX001150,AC00254,AC00098,28315,USD,2023-08-11T16:31:00-05:00,COMPLETADA,OK
TX001152,AC00412,AC00212,43859,USD,2023-10-30T17:48:09-05:00,COMPLETADA,OK
TX001153,AC00012,AC00212,59057,USD,2023-06-28T16:07:00-05:00,COMPLETADA,OK
TX001154,AC00353,AC00314,6374,USD,2023-09-12T17:50:26-05:00,COMPLETADA,OK
TX001155,AC00445,AC00448,7702,USD,2023-08-17T16:18:22-05:00,RECHAZADA,Fondos insuficientes
TX001156,AC00281,AC00374,50115,USD,2023-08-21T18:07:14-05:00,COMPLETADA,OK
TX001158,AC00379,AC00288,895,USD,2023-10-04T00:00:00-05:00,COMPLETADA,OK
TX001160,AC00243,AC00193,14940,USD,2023-05-02T16:30:52-05:00,COMPLETADA,OK
TX001161,AC00032,AC00090,38821,USD,2023-12-19T16:39:00-05:00,COMPLETADA,OK
TX001162,AC00460,AC00273,48430,USD,2023-10-17T17:46:52-05:00,COMPLETADA,OK
TX001163,AC00459,AC00182,12604,USD,2023-06-19T16:38:13-05:00,COMPLETADA,OK
TX001164,AC00309,AC00446,5204,USD,2023-07-27T16:28:00-05:00,COMPLETADA,OK
TX001165,AC00109,AC00331,38970,USD,2023-03-10T16:40:00-05:00,COMPLETADA,OK
TX001166,AC00393,AC00136,16110,USD,2023-04-10T17:28:00-05:00,COMPLETADA,OK
TX001167,AC00175,AC00099,30977,USD,2023-05-08T16:31:00-05:00,COMPLETADA,OK
TX001168,AC00010,AC00144,83857,USD,2023-06-26T00:00:00-05:00,COMPLETADA,OK
TX001169,AC00120,AC00116,20255,USD,2023-11-14T18:49:52-05:00,COMPLETADA,OK
TX001170,AC00477,AC00153,72418,USD,2023-02-06T16:07:00-05:00,COMPLETADA,OK
TX001171,AC00410,AC00361,12498,USD,2023-02-21T16:52:00-05:00,COMPLETADA,OK
TX001172,AC00044,AC00362,48732,USD,2023-10-19T18:11:00-05:00,COMPLETADA,OK
TX001173,AC00490,AC00246,63591,USD,2023-11-28T16:55:41-05:00,COMPLETADA,OK
TX001174,AC00342,AC00480,20565,USD,2023-07-13T00:00:00-05:00,COMPLETADA,OK
TX001175,AC00462,AC00370,3941,USD,2023-11-27T16:27:00-05:00,COMPLETADA,OK
TX001176,AC00267,AC00063,25400,USD,2023-05-15T17:33:32-05:00,COMPLETADA,OK
TX001177,AC00363,AC00279,43680,USD,2023-11-16T16:30:01-05:00,COMPLETADA,OK
TX001178,AC00211,AC00203,22473,USD,2023-02-09T16:27:00-05:00,COMPLETADA,OK
TX001179,AC00204,AC00490,75269,USD,2023-05-29T18:55:01-05:00,COMPLETADA,OK
TX001180,AC00456,AC00075,7850,USD,2023-02-14T16:06:00-05:00,COMPLETADA,OK
TX001181,AC00016,AC00149,5000,USD,2023-02-24T18:05:12-05:00,COMPLETADA,OK
TX001182,AC00093,AC00041,13242,USD,2023-07-24T16:22:38-05:00,COMPLETADA,OK
TX001183,AC00401,AC00227,1167,USD,2023-11-13T16:30:21-05:00,COMPLETADA,OK
TX001184,AC00366,AC00384,8316,USD,2023-08-16T00:00:00-05:00,COMPLETADA,OK
TX001185,AC00107,AC00104,14902,USD,2023-09-01T16:35:51-05:00,COMPLETADA,OK
TX001187,AC00384,AC00357,87657,USD,2023-09-11T16:16:06-05:00,COMPLETADA,OK
TX001188,AC00483,AC00056,61558,USD,2023-09-25T16:40:00-05:00,COMPLETADA,OK
TX001189,AC00126,AC00302,64303,USD,2023-08-01T16:23:00-05:00,COMPLETADA,OK
TX001190,AC00437,AC00026,795,USD,2023-01-09T16:45:00-05:00,COMPLETADA,OK
TX001191,AC00382,AC00272,27092,USD,2023-04-21T17:03:00-05:00,COMPLETADA,OK
TX001192,AC00339,AC00120,49948,USD,2023-01-17T00:00:00-05:00,COMPLETADA,OK
TX001194,AC00178,AC00243,13882,USD,2023-10-16T16:12:00-05:00,COMPLETADA,OK
TX001195,AC00201,AC00396,23146,USD,2023-06-08T16:42:30-05:00,COMPLETADA,OK
TX001196,AC00124,AC00495,29208,USD,2023-12-29T00:00:00-05:00,COMPLETADA,OK
TX001197,AC00404,AC00477,6398,USD,2023-10-30T00:00:00-05:00,COMPLETADA,OK
TX001198,AC00347,AC00335,23521,USD,2023-10-16T16:44:00-05:00,COMPLETADA,OK
TX001199,AC00480,AC00450,20173,USD,2023-09-05T18:45:22-05:00,COMPLETADA,OK
TX001200,AC00303,AC00335,16131,USD,2023-09-11T16:24:00-05:00,COMPLETADA,OK
TX001201,AC00249,AC00495,1841,USD,2023-12-01T17:26:00-05:00,COMPLETADA,OK
TX001202,AC00263,AC00147,47175,USD,2023-06-06T00:00:00-05:00,COMPLETADA,OK
TX001203,AC00108,AC00466,29002,USD,2023-09-25T17:48:55-05:00,COMPLETADA,OK
TX001204,AC00490,AC00334,4805,USD,2023-05-18T17:34:20-05:00,COMPLETADA,OK
TX001205,AC00411,AC00274,35942,USD,2023-05-29T16:17:37-05:00,COMPLETADA,OK
TX001206,AC00087,AC00437,3291,USD,2023-05-04T16:37:01-05:00,RECHAZADA,Fondos insuficientes
TX001207,AC00196,AC00469,380,USD,2023-08-08T16:47:00-05:00,COMPLETADA,OK
TX001208,AC00267,AC00214,3181,USD,2023-04-06T00:00:00-05:00,COMPLETADA,OK
TX001210,AC00125,AC00019,47603,USD,2023-09-01T16:12:00-05:00,COMPLETADA,OK
TX001211,AC00428,AC00204,14191,USD,2023-01-19T17:08:00-05:00,COMPLETADA,OK
TX001212,AC00477,AC00096,9583,USD,2023-12-01T16:01:26-05:00,COMPLETADA,OK
TX001213,AC00417,AC00494,5115,USD,2023-03-01T17:26:49-05:00,RECHAZADA,Fondos insuficientes
TX001214,AC00170,AC00149,119220,USD,2023-12-21T16:21:27-05:00,COMPLETADA,OK
TX001215,AC00147,AC00005,5075,USD,2023-08-14T00:00:00-05:00,COMPLETADA,OK
TX001216,AC00097,AC00310,18507,USD,2023-12-19T16:57:40-05:00,RECHAZADA,Fondos insuficientes
TX001217,AC00433,AC00172,29354,USD,2023-01-16T17:26:12-05:00,COMPLETADA,OK
TX001218,AC00381,AC00329,2338,USD,2023-09-25T18:46:41-05:00,COMPLETADA,OK
TX001219,AC00398,AC00253,28526,USD,2023-11-01T16:09:05-05:00,COMPLETADA,OK
TX001220,AC00029,AC00070,12948,USD,2023-02-06T16:30:43-05:00,COMPLETADA,OK
TX001221,AC00291,AC00240,74303,USD,2023-07-27T16:55:39-05:00,COMPLETADA,OK
TX001222,AC00431,AC00415,29786,USD,2023-02-06T00:00:00-05:00,COMPLETADA,OK
TX001223,AC00275,AC00084,23192,USD,2023-07-10T18:00:56-05:00,COMPLETADA,OK
TX001224,AC00093,AC00333,29582,USD,2023-12-14T16:15:28-05:00,COMPLETADA,OK
TX001225,AC00442,AC00096,30286,USD,2023-07-03T00:00:00-05:00,COMPLETADA,OK
TX001227,AC00158,AC00292,77560,USD,2023-08-21T17:43:00-05:00,COMPLETADA,OK
TX001228,AC00334,AC00099,17843,USD,2023-12-26T18:13:00-05:00,COMPLETADA,OK
TX001230,AC00229,AC00208,1721,USD,2023-12-25T17:18:58-05:00,COMPLETADA,OK
TX001232,AC00328,AC00206,3837,USD,2023-09-01T00:00:00-05:00,COMPLETADA,OK
TX001233,AC00160,AC00095,26979,USD,2023-10-03T16:15:25-05:00,RECHAZADA,Fondos insuficientes
TX001234,AC00014,AC00246,60542,USD,2023-06-13T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX001235,AC00090,AC00129,1119,USD,2023-01-02T17:34:13-05:00,RECHAZADA,Fondos insuficientes
TX001237,AC00478,AC00386,70170,USD,2023-06-30T16:57:00-05:00,RECHAZADA,Fondos insuficientes
TX001238,AC00356,AC00169,86234,USD,2023-05-25T16:16:02-05:00,COMPLETADA,OK
TX001239,AC00244,AC00372,41097,USD,2023-09-25T00:00:00-05:00,COMPLETADA,OK
TX001240,AC00103,AC00135,3697,USD,2023-08-23T17:22:49-05:00,COMPLETADA,OK
TX001241,AC00053,AC00356,13759,USD,2023-01-03T16:27:16-05:00,COMPLETADA,OK
